KAUM科番号,科,Family,和名,学名,Remarks,和名ヘボン式表記
316,ハゼ科,Gobiidae,和名なし,"Favonigobius sp. sensu Koreeda et al (2024)
Favonigobius sp. D sensu Momose (2024)","
松沼ほか（2016）「鹿児島市の川魚」，鹿児島市；岩坪・本村（2017）「鹿児島湾の魚類」ヒメハゼ・ミナミヒメハゼとして；本村ほか（2020）「高尾野川河口の生きもの」；中川ほか（2021）Nat Kagoshima 47:373-379，鹿児島湾北部霧島市；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；樋之口ほか（2023）「錦江湾奥　干潟の生き物図鑑」，鹿児島湾；岡村ほか（2023）Ichthy, Nat Hist Fish Jpn 35:20-27，高知県；是枝ほか（2024）Ichthy, Nat Hist Fish Jpn 40:1-16，千葉県，神奈川県，静岡県，和歌山県，京都府，高知県，宮崎県，長崎県，鹿児島県八代海沿岸，薩摩半島西岸，鹿児島湾；樋之口ほか（2024）「錦江湾奥　干潟の生き物図鑑 改訂版」，鹿児島湾北部；百瀬（2024）Ichthy, Nat Hist Fish Jpn 45:19-45，千葉県，三重県；中村ほか（2024）Ichthy, Nat Hist Fish Jpn 50:26-55，鹿児島湾
",
316,ハゼ科,Gobiidae,コナユキハゼ,Feia nympha Smith 1959,"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；萩原（2022）横須賀市博物館資料集46:1-127，加計呂麻島
",Konayukihaze
316,ハゼ科,Gobiidae,セホシサンカクハゼ,Fusigobius duospilus Hoese & Reader 1985,"
本村ほか（2013）「硫黄島・竹島の魚類」；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；藤原ほか（2019）Nat Kagoshima 45:405-410，九州初記録（薩摩半島）；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島・竹島；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島，江仁屋離島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；出羽ほか（2022）Ichthy, Nat Hist Fish Jpn 27:15-31，大隅諸島黒島；村瀬ほか（2023）Ichthy, Nat Hist Fish Jpn 33:33-114，宮崎県南部；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島，馬毛島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾
",Sehoshisankakuhaze
316,ハゼ科,Gobiidae,セスジサンカクハゼ,Fusigobius gracilis (Randall 2001),"
本村ほか（2013）「硫黄島・竹島の魚類」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；平嶋（2019）和歌山県立自然博物館だより37(4):8，和歌山県；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島竹島；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Sesujisankakuhaze
316,ハゼ科,Gobiidae,カタボシサンカクハゼ,Fusigobius humeralis (Randall 2001),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島竹島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Kataboshisankakuhaze
316,ハゼ科,Gobiidae,ハタタテサンカクハゼ,Fusigobius inframaculatus (Randall 1994),"
本村ほか（2013）「硫黄島・竹島の魚類」；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島・黒島；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；望月ほか（2022）Ichthy, Nat Hist Fish Jpn 23:19-31，大隅諸島竹島；佐藤ほか（2023）Ichthy, Nat Hist Fish Jpn 28:12-21，薩摩半島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾
",Hatatatesankakuhaze
316,ハゼ科,Gobiidae,ゴイシサンカクハゼ,Fusigobius maximus (Randall 2001),"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；萩原（2022）横須賀市博物館資料集46:1-127，加計呂麻島
",Goishisankakuhaze
316,ハゼ科,Gobiidae,ツマグロサンカクハゼ,Fusigobius melacron (Randall 2001),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島；阿部ほか（2024）Ichthy, Nat Hist Fish Jpn 45:1-14，口永良部島
",Tsumagurosankakuhaze
316,ハゼ科,Gobiidae,サンカクハゼ,Fusigobius neophytus (Günther 1877),"
Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Sankakuhaze
316,ハゼ科,Gobiidae,カペラサンカクハゼ,Fusigobius pallidus (Randall 2001),"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島
",Kaperasankakuhaze
316,ハゼ科,Gobiidae,ヒレフリサンカクハゼ,Fusigobius signipinnis Hoese & Obika 1988,"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島
",Hirefurisankakuhaze
316,ハゼ科,Gobiidae,トゲナガハゼ,Gladiogobius brevispinis Shibukawa & Allen 2007,,Togenagahaze
316,ハゼ科,Gobiidae,カタホシトゲナガハゼ,Gladiogobius ensifer Herre 1933,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島；百瀬（2022）Ichthy, Nat Hist Fish Jpn 19:8-18，加計呂麻島
",Katahoshitogenagahaze
316,ハゼ科,Gobiidae,コンジキハゼ,Glossogobius aureus Akihito & Meguro 1975,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Konjikihaze
316,ハゼ科,Gobiidae,アゴヒゲハゼ,Glossogobius bicirrhosus (Weber 1894),"
小林・福家（2017）魚類学雑誌64:207-211，石垣島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；古橋ほか（2023）Ichthy, Nat Hist Fish Jpn 29:20-33，種子島・屋久島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Agohigehaze
316,ハゼ科,Gobiidae,スダレウロハゼ,Glossogobius circumspectus (Macleay 1883),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；是枝・本村（2022）Ichthy, Nat Hist Fish Jpn 26:4-17，薩摩半島；古橋ほか（2023）Ichthy, Nat Hist Fish Jpn 29:20-33，種子島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Sudareurohaze
316,ハゼ科,Gobiidae,イワハゼ,Glossogobius illimis Hoese & Allen 2012,"
Koeda et al (2016) Fishes of Yonaguni，与那国島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；是枝・本村（2022）Ichthy, Nat Hist Fish Jpn 26:4-17，薩摩半島，奄美大島，石垣島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Iwahaze
316,ハゼ科,Gobiidae,ウロハゼ,Glossogobius olivaceus (Temminck & Schlegel 1845),"
坂本・田島（1995）佐賀自然史研究1:17-26，佐賀県；田島（1999）佐賀自然史研究5:1-14，福岡県矢部川；今坂（1999）佐賀自然史研究5:15-25，福岡県三橋町；平嶋（2005）和歌山県立自然博物館だより23(3):5，和歌山県；荒尾・玉井（2011）豊橋市自然史博物館研報21:17-26，愛知県渥美半島沖；武内ほか（2011）近畿大学農学部紀要44:63-87，和歌山県；平嶋・丸山（2012）南紀生物54:24-30，和歌山県和歌川河口；辻（2013）徳島県立博物館研究報告23:1-21，愛媛県伯方島；Matsui et al (2014) Bull Osaka Mus Nat Host 68:1-25，若狭湾；辻（2015）徳島県立博物館研究報告25:1-24，愛媛県岩松川；松沼ほか（2016）「鹿児島市の川魚」，鹿児島市，種子島；辻・松田（2016）南予生物18:1-25，愛媛県八幡浜市；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；吉郷（2018）比和科学博物館研究報告59:127-203，瀬戸内海；村瀬ほか（2019）「門川の魚類」；荒尾ほか（2019）神奈川自然誌資料40:41-48，東京湾；中村ほか（2019）Nat Kagoshima 46:225-230，鹿児島湾奥の汽水池；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；本村ほか（2020）「高尾野川河口の生きもの」；荒尾ほか（2021）神奈川県自然誌資料42:159-166，東京湾谷津干潟；井上ほか（2021）Ichthy, Nat Hist Fish Jpn 10:21-38，高知市；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；近藤ほか（2022）「ハチの干潟の生きものたち」，広島県竹原市（瀬戸内海）；柏尾ほか（2022）きしわだ自然資料館研究報告7:1-12，大阪湾（岸和田市）；岡村ほか（2022）Ichthy, Nat Hist Fish Jpn 27:7-10，高知県；山崎ほか（2022）茨城県自然博物館研究報告25:79-94，茨城県；樋之口ほか（2023）「錦江湾奥　干潟の生き物図鑑」，鹿児島湾；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；岡村ほか（2023）Ichthy, Nat Hist Fish Jpn 35:20-27，高知県；井藤ほか（2024）徳島県立博物館研究報告34:41-64，徳島県伊勢田川；星野（2024）中津干潟の魚類in中津干潟レポート2023，大分県中津市；樋之口ほか（2024）「錦江湾奥　干潟の生き物図鑑 改訂版」，鹿児島湾北部；金子ほか（2024）茨城県自然博物館研究報告27:77-88，茨城県
",Urohaze
316,ハゼ科,Gobiidae,フタゴハゼ,Glossogobius sp.,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島
",Futagohaze
316,ハゼ科,Gobiidae,オオモンハゼ,Gnatholepis anjerensis (Bleeker 1851),"
本村ほか（2013）「硫黄島・竹島の魚類」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島；赤池ほか（2021）Ichthy, Nat Hist Fish Jpn 13:18-35，沖永良部島；是枝ほか（2022）Ichthy, Nat Hist Fish Jpn 17:20-38，薩摩半島；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾；古橋ほか（2024）Ichthy, Nat Hist Fish Jpn 47:9-20，与那国島
",Omonhaze
316,ハゼ科,Gobiidae,カタボシオオモンハゼ,Gnatholepis cauerensis (Bleeker 1853),"
本村ほか（2013）「硫黄島・竹島の魚類」；平嶋（2013）和歌山県立自然博物館だより31(4):8，和歌山県；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；藤原ほか（2019）Nat Kagoshima 45:405-410，薩摩半島［オオモンハゼとして報告，その後是枝ほか（2022）によってカタボシオオモンハゼに再同定］；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島・竹島・黒島；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾
",Kataboshiomonhaze
316,ハゼ科,Gobiidae,アデオオモンハゼ,Gnatholepis ophthalmotaenia (Bleeker 1854),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；赤池ほか（2021）Ichthy, Nat Hist Fish Jpn 13:18-35，沖永良部島
",Adeomonhaze
316,ハゼ科,Gobiidae,ヒシヒレオオモンハゼ,Gnatholepis yoshinoi Suzuki & Randall 2009,,Hishihireomonhaze
316,ハゼ科,Gobiidae,アカテンコバンハゼ,"Gobiodon aoyagii Shibukawa, Suzuki & Aizawa 2013","
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；田中ほか（2020）神奈川県立博物館研究報告（自然科学）49:107-118，渡嘉敷島渡嘉志久湾；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Akatenkobanhaze
316,ハゼ科,Gobiidae,ヒメクロコバンハゼ,"Gobiodon ater Herler, Bogorodsky & Suzuki 2013","
鈴木（2014）「与論島の魚類」；本村ほか（2019）「奄美群島の魚類」
",Himekurokobanhaze
316,ハゼ科,Gobiidae,セアカコバンハゼ,Gobiodon axillaris De Vis 1884,"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；田中ほか（2020）神奈川県立博物館研究報告（自然科学）49:107-118，渡嘉敷島渡嘉志久湾；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；和田ほか（2021）Ichthy, Nat Hist Fish Jpn 7:35-52，徳之島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Seakakobanhaze
316,ハゼ科,Gobiidae,タレクチコバンハゼ,Gobiodon brochus Harold & Winterbottom 1999,"
鈴木ほか（2015）Fauna Ryukyuana 18:9-38，沖縄島，西表島
",Tarekuchikobanhaze
316,ハゼ科,Gobiidae,シュオビコバンハゼ,Gobiodon erythrospilus Bleeker 1875,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島
",Shuobikobanhaze
316,ハゼ科,Gobiidae,ムジコバンハゼ,"Gobiodon fuscoruber Herler, Bogorodsky & Suzuki 2013","
Gobiodon unicolor (Castelnau 1873)はGobiodon histrio (Valenciennes 1837)の新参異名；和名ムジコバンハゼはGobiodon fuscoruber (see Herler et al 2013)；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島竹島；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Mujikobanhaze
316,ハゼ科,Gobiidae,イチモンジコバンハゼ,Gobiodon heterospilos Bleeker 1856,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；赤池ほか（2021）Ichthy, Nat Hist Fish Jpn 13:18-35，沖永良部島
",Ichimonjikobanhaze
316,ハゼ科,Gobiidae,ベニサシコバンハゼ,Gobiodon histrio (Valenciennes 1837),"
Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島
",Benisashikobanhaze
